source_db,query_id,record_id,doi,title,year,authors,publication,url,search_date
OpenAlex,Q7,https://openalex.org/W3163315994,10.1002/ece3.8068,Novel nectar robbing negatively affects reproduction in Digitalis purpurea,2021,Christopher R. Mackin; Dave Goulson; María Clara Castellanos,Ecology and Evolution,https://doi.org/10.1002/ece3.8068,2026-09-25
OpenAlex,Q7,https://openalex.org/W4387594663,,"MORPHOLOGICAL CONSTRAINTS AND NECTAR ROBBING IN THREE ANDEAN BUMBLE BEE SPECIES (HYMENOPTERA, APIDAE, BOMBINI)",2006,RIVEROS ANDRE J.; HERNÁNDEZ EDGAR J.; NATES-PARRA GUIOMAR,DOAJ (DOAJ: Directory of Open Access Journals),https://doaj.org/article/362c737dee734d85809411bb57a59fdf,2026-09-25
OpenAlex,Q7,https://openalex.org/W2134595804,10.1016/j.biocon.2008.07.029,"Habitat and flower resource partitioning by an exotic and three native bumble bees in central Hokkaido, Japan",2008,Hiroshi S. Ishii; Taku Kadoya; Reina Kikuchi; Shin‐ichi Suda; Izumi Washitani,Biological Conservation,https://doi.org/10.1016/j.biocon.2008.07.029,2026-09-25
OpenAlex,Q7,https://openalex.org/W2794347144,10.1111/1365-2664.13121,Coordinated species importation policies are needed to reduce serious invasions globally: The case of alien bumblebees in South America,2018,Marcelo A. Aizen; Cecilia Smith‐Ramírez; Carolina Laura Morales; Lorena Vieli; Agustín Sáez; Rodrigo M. Barahona‐Segovia; Marina Paula Arbetman; Jose Miguel Montalva; Lucas A. Garibaldi; David W. Inouye; Lawrence D. Harder,Journal of Applied Ecology,https://doi.org/10.1111/1365-2664.13121,2026-09-25
OpenAlex,Q7,https://openalex.org/W2616217046,10.1111/plb.12581,"Pollinators shift to nectar robbers when florivory occurs, with effects on reproductive success in Iris bulleyana (Iridaceae)",2017,Zhong‐Ming Ye; Xiao‐Fang Jin; Qingfeng Wang; Chaodong Yang; David W. Inouye,Plant Biology,https://doi.org/10.1111/plb.12581,2026-09-25
OpenAlex,Q7,https://openalex.org/W4214889003,10.1016/j.baae.2022.03.002,"Landscape composition modifies pollinator densities, foraging behavior and yield formation in faba beans",2022,Nicole Beyer; Doreen Gabriel; Catrin Westphal,Basic and Applied Ecology,https://doi.org/10.1016/j.baae.2022.03.002,2026-09-25
OpenAlex,Q7,https://openalex.org/W3004440386,10.1111/oik.06988,Nectar robbers deter legitimate pollinators by mutilating flowers,2020,Sangeetha Varma; T. P. Rajesh; K. Manoj; Gopalan Asha; Thayyullathil Jobiraj; Palatty Allesh Sinu,Oikos,https://doi.org/10.1111/oik.06988,2026-09-25
OpenAlex,Q7,https://openalex.org/W2130726160,10.1111/j.1442-1984.2000.00047.x,Reproductive biology of a North American subalpine plant: Corydalis caseana A. Gray ssp. brandegei (S. Watson) G. B. Ownbey,2000,Joan E. Maloof,Plant Species Biology,https://doi.org/10.1111/j.1442-1984.2000.00047.x,2026-09-25
OpenAlex,Q7,https://openalex.org/W2792624767,10.1111/een.12509,"Variation in composition of two bumble bee species across communities affects nectar robbing but maintains pollinator visitation rate to an alpine plant, Salvia przewalskii",2018,Zhong‐Ming Ye; Xiao‐Fang Jin; David W. Inouye; Qingfeng Wang; CHUN‐FENG YANG,Ecological Entomology,https://doi.org/10.1111/een.12509,2026-09-25
OpenAlex,Q7,https://openalex.org/W4410500674,10.1111/1365-2745.70067,Soil moisture influences nectar robbing and plant fitness in a primrose species,2025,Yong‐Peng Cha; Rebecca E. Irwin; Yun Wu; Yin‐Mei Ma; Sha Shuang; Zhiqiang Zhang,Journal of Ecology,https://doi.org/10.1111/1365-2745.70067,2026-09-25
OpenAlex,Q7,https://openalex.org/W2024969640,10.1038/srep07721,Asymmetrical disassortative pollination in a distylous primrose: the complementary roles of bumblebee nectar robbers and syrphid flies,2015,Xingfu Zhu; Xianfeng Jiang; Li Li; Zhiqiang Zhang; Qingjun Li,Scientific Reports,https://doi.org/10.1038/srep07721,2026-09-25
OpenAlex,Q7,https://openalex.org/W2047606736,10.1007/s11284-013-1051-z,Community‐dependent foraging habits of flower visitors: cascading indirect interactions among five bumble bee species,2013,Hiroshi S. Ishii,Ecological Research,https://doi.org/10.1007/s11284-013-1051-z,2026-09-25
OpenAlex,Q7,https://openalex.org/W4220904079,10.1007/s11829-022-09895-z,Bumblebee floral neighbors promote nectar robbing in a hummingbird-pollinated plant species in Patagonia,2022,Sabrina S. Gavini; Emilia Moreno; Francisco Zamorano-Menay; Carolina Laura Morales; Marcelo A. Aizen,Arthropod-Plant Interactions,https://doi.org/10.1007/s11829-022-09895-z,2026-09-25
OpenAlex,Q7,https://openalex.org/W3207676228,10.26786/1920-7603(2021)620,Catching the thief: Nectar robbing behaviour by bumblebees on naturalised Fuchsia magellanica in Ireland,2021,Dara Anne Stanley; Emmeline Cosnett,Journal of Pollination Ecology,https://doi.org/10.26786/1920-7603(2021)620,2026-09-25
OpenAlex,Q7,https://openalex.org/W2743281604,10.1016/j.cub.2017.07.012,Distasteful Nectar Deters Floral Robbery,2017,Sarah E. Barlow; Geraldine A. Wright; Carolyn Ma; Marta Barberis; Iain W. Farrell; Emily Marr; Alice E. Brankin; Bruce Michael Pavlik; Philip C. Stevenson,Current Biology,https://doi.org/10.1016/j.cub.2017.07.012,2026-09-25
OpenAlex,Q7,https://openalex.org/W1991428849,10.4236/ajps.2015.65079,"Geographic Variation in Flower Size and Flower-Visitor Composition of Two Bumblebee-Pollinated, Spring-Flowering Herbs, Lamium album L. var. barbatum (Lamiaceae) and Meehania urticifolia (Lamiaceae)",2015,Mitsuru Hattori; Yusuke Nagano; Takao Itino,American Journal of Plant Sciences,https://doi.org/10.4236/ajps.2015.65079,2026-09-25
OpenAlex,Q7,https://openalex.org/W2282457855,10.1371/journal.pone.0144585,Impact of Striped-Squirrel Nectar-Robbing Behaviour on Gender Fitness in Alpinia roxburghii Sweet (Zingiberaceae),2015,Xiaobao Deng; Dharmalingam Mohandass; Masatoshi Katabuchi; Alice Catherine Hughes; David Ward Roubik,PLoS ONE,https://doi.org/10.1371/journal.pone.0144585,2026-09-25
OpenAlex,Q7,https://openalex.org/W4282835713,10.1002/ecs2.4077,Nectar robbing rather than pollinator availability constrains reproduction of a bee‐flowered plant at high elevations,2022,Patrick L. Kohl; Ingolf Steffan‐Dewenter,Ecosphere,https://doi.org/10.1002/ecs2.4077,2026-09-25
OpenAlex,Q7,https://openalex.org/W2744217359,10.1016/j.baae.2017.08.001,The relation between oilseed rape and pollination of later flowering plants varies across plant species and landscape contexts,2017,Lina Herbertsson; Maj Rundlöf; Henrik G. Smith,Basic and Applied Ecology,https://doi.org/10.1016/j.baae.2017.08.001,2026-09-25
OpenAlex,Q7,https://openalex.org/W3206800331,10.26786/1920-7603(2021)630,Consequences of the high abundance of Bombus terrestris on the pollination of Vicia faba,2021,Cecilia Smith; Adriana Rendón; Rodrigo Barahona; Wladimir Moya,Journal of Pollination Ecology,https://doi.org/10.26786/1920-7603(2021)630,2026-09-25
OpenAlex,Q7,https://openalex.org/W3200624213,10.3390/biology10090903,Corolla Abscission Triggered by Nectar Robbers Positively Affects Reproduction by Enhancing Self-Pollination in Symphytum officinale (Boraginaceae),2021,Qinzheng Hou; Nurbiye Ehmet; Dawei Chen; Taihong Wang; Yifan Xu; Jing Ma; Kun Sun,Biology,https://doi.org/10.3390/biology10090903,2026-09-25
OpenAlex,Q7,https://openalex.org/W4244963952,10.22541/au.162028592.24138518/v1,Novel nectar robbing negatively affects reproduction in Digitalis purpurea,2021,Christopher R. Mackin; Dave Goulson; María Clara Castellanos,,https://doi.org/10.22541/au.162028592.24138518/v1,2026-09-25
OpenAlex,Q7,https://openalex.org/W1038216564,10.3929/ethz-a-003910510,"Genetic variation, mating system, and nectar robbery in Aconitum lycoctonum (Ranunculaceae)",2000,Anna‐Barbara Utelli,Repository for Publications and Research Data (ETH Zurich),http://hdl.handle.net/20.500.11850/144640,2026-09-25
OpenAlex,Q7,https://openalex.org/W2775412905,,Implicaciones ecológicas y evolutivas del robo de néctar en ecosistemas neotropicales venezolanos,2017,Roxibell C. Pelayo,,http://hdl.handle.net/11093/914,2026-09-25
OpenAlex,Q7,https://openalex.org/W4293182242,10.11609/jott.7930.14.8.21642-21650,Zoophily and nectar-robbing by sunbirds in Gardenia latifolia Ait. (Rubiaceae),2022,A. J. S. Raju; S. Sravan Kumar; Lankapalli Kala Grace; K. Punny; Tebese Peter Raliengoane; Kodamala Prathyusha,Journal of Threatened Taxa,https://doi.org/10.11609/jott.7930.14.8.21642-21650,2026-09-25
OpenAlex,Q7,https://openalex.org/W2803152041,10.1002/ecy.2395,Costs and benefits of alternative food handling tactics help explain facultative exploitation of pollination mutualisms,2018,Elinor M. Lichtenberg; Rebecca E. Irwin; Judith L. Bronstein,Ecology,https://doi.org/10.1002/ecy.2395,2026-09-25
OpenAlex,Q7,https://openalex.org/W3185466267,10.1111/1365-2435.13886,"Evolutionary and ecological factors structure a plant–bumblebee network in a biodiversity hotspot, the Himalaya–Hengduan Mountains",2021,Huan Liang; Yanhui Zhao; Nicole E. Rafferty; Zong‐Xin Ren; Li Zhong; Hai‐Dong Li; De-Zhu Li; Hong Wang,Functional Ecology,https://doi.org/10.1111/1365-2435.13886,2026-09-25
OpenAlex,Q7,https://openalex.org/W3150396537,10.1016/j.agee.2021.107417,Landscape complexity benefits bumble bee visitation in faba bean (Vicia faba minor L.) but crop productivity is not pollinator-dependent,2021,Ola Lundin; Chloé Aline Raderschall,Agriculture Ecosystems & Environment,https://doi.org/10.1016/j.agee.2021.107417,2026-09-25
OpenAlex,Q7,https://openalex.org/W2170240822,10.1111/nph.12924,When mutualism goes bad: density‐dependent impacts of introduced bees on plant reproduction,2014,Marcelo A. Aizen; Carolina Laura Morales; Diego Pedro Vázquez; Lucas A. Garibaldi; Agustín Sáez; Lawrence D. Harder,New Phytologist,https://doi.org/10.1111/nph.12924,2026-09-25
OpenAlex,Q7,https://openalex.org/W4387075467,10.5852/ejt.2023.892.2283,"Bumblebees with big teeth: revising the subgenus Alpigenobombus with the good, the bad and the ugly of numts (Hymenoptera: Apidae)",2023,Paul Hugh Williams; Jiandong An; Phurpa Dorji; Jiaxing Huang; Saleem Jaffar; George Japoshvılı; Jaya Narah; Zong‐Xin Ren; Martin Streinzer; Chawatat Thanoosing; Li Tian; Michael C. Orr,European Journal of Taxonomy,https://doi.org/10.5852/ejt.2023.892.2283,2026-09-25
OpenAlex,Q7,https://openalex.org/W3168092885,10.1111/1365-2745.13726,The role of plant–pollinator interactions in structuring nectar microbial communities,2021,Clara de Vega; Sergio Álvarez‐Pérez; Rafael G. Albaladejo; Sandy‐Lynn Steenhuisen; Marc‐André Lachance; Steven D. Johnson; Carlos Miguel Herrera,Journal of Ecology,https://doi.org/10.1111/1365-2745.13726,2026-09-25
OpenAlex,Q7,https://openalex.org/W4289712009,10.26786/1920-7603(2022)663,What are the plant reproductive consequences of losing a nectar robber?,2022,Trevor Anthony Ledbetter; Sarah Kelley Richman; Rebecca E. Irwin; Judith L. Bronstein,Journal of Pollination Ecology,https://doi.org/10.26786/1920-7603(2022)663,2026-09-25
OpenAlex,Q7,https://openalex.org/W2037248072,10.1371/journal.pone.0002992,Resource Competition Triggers the Co-Evolution of Long Tongues and Deep Corolla Tubes,2008,Miguel Angel Rodríguez-Gironés; Ana L. Llandrés,PLoS ONE,https://doi.org/10.1371/journal.pone.0002992,2026-09-25
OpenAlex,Q7,https://openalex.org/W2169287124,10.4161/psb.4.9.9393,Nectar chemistry is tailored for both attraction of mutualists and protection from exploiters,2009,Marcia González‐Teuber; Martin Heil,Plant Signaling & Behavior,https://doi.org/10.4161/psb.4.9.9393,2026-09-25
OpenAlex,Q7,https://openalex.org/W4388363373,10.1093/oso/9780199553068.003.0012,Bumblebees as Pollinators,2009,Dave Goulson,,http://dx.doi.org/10.1093/oso/9780199553068.003.0012,2026-09-25
OpenAlex,Q7,https://openalex.org/W3140671320,10.1002/ecs2.3416,Do plant ploidy and pollinator tongue length interact to cause low seed yield in red clover?,2021,Veronica Hederström; Maj Rundlöf; Göran Birgersson; Mattias C. Larsson; Anna Balkenius; Åsa Lankinen,Ecosphere,https://doi.org/10.1002/ecs2.3416,2026-09-25
OpenAlex,Q7,https://openalex.org/W2990630918,10.1371/journal.pone.0225252,I’ve been robbed! – Can changes in floral traits discourage bee pollination?,2019,Camila Vaz de Souza; Maíra Vidor Salvador; PRISCILA TEIXEIRA TUNES; Luiz Cláudio Di Stasi; Elza Guimarães,PLoS ONE,https://doi.org/10.1371/journal.pone.0225252,2026-09-25
OpenAlex,Q7,https://openalex.org/W4378469160,10.1016/j.baae.2023.05.006,Partitioning pollination services to faba bean (Vicia faba L.) between managed honeybees and wild bees,2023,Ola Lundin,Basic and Applied Ecology,https://doi.org/10.1016/j.baae.2023.05.006,2026-09-25
OpenAlex,Q7,https://openalex.org/W3126120752,10.26786/1920-7603(2020)619,Exploitation of Strobilanthes ixiocephala (Acanthaceae) flower buds by bees,2021,Priyanka A Ambavane; Nikhil More; Renee Maria Borges,Journal of Pollination Ecology,https://doi.org/10.26786/1920-7603(2020)619,2026-09-25
OpenAlex,Q7,https://openalex.org/W2138974927,10.1098/rspb.2012.1621,Diverse pollinator communities enhance plant reproductive success,2012,Matthias Albrecht; BERNHARD H. SCHMID; Yann Hautier; CHRISTINE B. MÜLLER,Proceedings of the Royal Society B Biological Sciences,https://doi.org/10.1098/rspb.2012.1621,2026-09-25
OpenAlex,Q7,https://openalex.org/W2136856947,10.1890/12-2003.1,Early onset of spring increases the phenological mismatch between plants and pollinators,2013,Gaku Kudo; Takashi Y. Ida,Ecology,https://doi.org/10.1890/12-2003.1,2026-09-25
OpenAlex,Q7,https://openalex.org/W2113326727,10.1890/08-2278.1,Benefit and cost curves for typical pollination mutualisms,2010,William F. Morris; Diego Pedro Vázquez; Natacha Paola Chacoff,Ecology,https://doi.org/10.1890/08-2278.1,2026-09-25
OpenAlex,Q7,https://openalex.org/W4387033633,10.1093/aob/mcad141,"The evolution of flower–pollinator trait matching, and why do some alpine gingers appear to be mismatched?",2023,Bo Wang; Ze‐Yu Tong; Ying‐Ze Xiong; Xiaofan Wang; W. Scott Armbruster; Shuang‐Quan Huang,Annals of Botany,https://doi.org/10.1093/aob/mcad141,2026-09-25
OpenAlex,Q7,https://openalex.org/W4406268820,10.1093/aobpla/plae065,Pollination effectiveness affects the level of generalisation of a plant species with phenotypically plastic flowers,2025,José M. Gómez; Luis Navarro; Adela González‐Megías; Cristina Armas; Francisco Perfectti; Ángel Caravantes; Raquel Sánchez,AoB Plants,https://doi.org/10.1093/aobpla/plae065,2026-09-25
OpenAlex,Q7,https://openalex.org/W2993924756,10.1093/aobpla/plz078,Continuous variation in herkogamy enhances the reproductive response of Lonicera implexa to spatial variation in pollinator assemblages,2019,Amparo Lázaro; Jaume Seguí; Luis Gerardo Samaniego Santamaría,AoB Plants,https://doi.org/10.1093/aobpla/plz078,2026-09-25
OpenAlex,Q7,https://openalex.org/W4392885445,10.1093/biolinnean/blae013,Complex floral morphology and scent chemistry mediate hawkmoth pollination of an African orchid in the diverse Habenaria clade,2024,Steven D. Johnson; Marco G. Balducci; Adam Shuttleworth,Biological Journal of the Linnean Society,https://doi.org/10.1093/biolinnean/blae013,2026-09-25
OpenAlex,Q7,https://openalex.org/W2088193299,10.1303/aez.2010.101,"Bombus terrestris, pollinator, invasive and pest: An assessment of problems associated with its widespread introductions for commercial purposes",2010,Amots Dafni; Peter G. Kevan; Caroline L. Gross; Koichi Goka,Applied Entomology and Zoology,https://doi.org/10.1303/aez.2010.101,2026-09-25
OpenAlex,Q7,https://openalex.org/W4402125664,10.3897/phytokeys.246.126310,Evidence for moth pollination in a rhinomyiophilous Erica species from the Cape Floristic Region of South Africa,2024,Timotheüs van der Niet; Ruth J. Cozien,PhytoKeys,https://doi.org/10.3897/phytokeys.246.126310,2026-09-25
OpenAlex,Q7,https://openalex.org/W2970593363,10.1007/s11101-019-09642-y,For antagonists and mutualists: the paradox of insect toxic secondary metabolites in nectar and pollen,2019,Philip C. Stevenson,Phytochemistry Reviews,https://doi.org/10.1007/s11101-019-09642-y,2026-09-25
OpenAlex,Q7,https://openalex.org/W2028953586,10.1371/journal.pone.0087689,"Comparison of Sugars, Iridoid Glycosides and Amino Acids in Nectar and Phloem Sap of Maurandya barclayana, Lophospermum erubescens, and Brassica napus",2014,Gertrud Lohaus; Michael Schwerdtfeger,PLoS ONE,https://doi.org/10.1371/journal.pone.0087689,2026-09-25
OpenAlex,Q7,https://openalex.org/W2565554637,,Interaction between Bombus terrestris and honeybees in red clover fields reduces abundance of other bumblebees and red clover yield,2016,Helene Totland Müller,BIBSYS Brage (BIBSYS (Norway)),http://hdl.handle.net/11250/2421522,2026-09-25
OpenAlex,Q7,https://openalex.org/W4402314499,10.3390/plants13172507,The Hole Truth: Why Do Bumble Bees Rob Flowers More Than Once?,2024,Judith L. Bronstein; Goggy Davidowitz; Elinor M. Lichtenberg; Rebecca E. Irwin,Plants,https://doi.org/10.3390/plants13172507,2026-09-25
OpenAlex,Q7,https://openalex.org/W2163092326,10.1093/aob/mcp027,Size-specific interaction patterns and size matching in a plant–pollinator interaction web,2009,Martina Stang; Peter G. L. Klinkhamer; Nickolas M. Waser; Ingo Stang; Eddy van der Meijden,Annals of Botany,https://doi.org/10.1093/aob/mcp027,2026-09-25
OpenAlex,Q7,https://openalex.org/W1883119086,10.1002/ece3.1803,"Seasonal changes in pollen limitation and femaleness along the snowmelt gradient in a distylous alpine herb,Primula modesta",2015,Yoshiaki Kameyama; Manami Watanabe; Hideki Kurosawa; Takuya Nishimori; Daisuke Matsue; Masaaki Takyu,Ecology and Evolution,https://doi.org/10.1002/ece3.1803,2026-09-25
OpenAlex,Q7,https://openalex.org/W2298220480,10.1371/journal.pone.0151482,The Allometry of Bee Proboscis Length and Its Uses in Ecology,2016,Daniel P. Cariveau; Geetha K. Nayak; Ígnasi Bartomeus; Joseph Zientek; John S. Ascher; Jason Gibbs; Rachael Winfree,PLoS ONE,https://doi.org/10.1371/journal.pone.0151482,2026-09-25
OpenAlex,Q7,https://openalex.org/W4413052621,10.1007/s11829-025-10170-0,Drought stress and intercropping affect pollinator behavior via altered plant and flower traits in a legume,2025,Theresa Marie Brandes; Nicole Beyer,Arthropod-Plant Interactions,https://doi.org/10.1007/s11829-025-10170-0,2026-09-25
OpenAlex,Q7,https://openalex.org/W2578084137,10.1016/j.baae.2017.01.001,Invasive bumble bees reduce nectar availability for honey bees by robbing raspberry flower buds,2017,Agustín Sáez; Carolina Laura Morales; Lucas A. Garibaldi; Marcelo A. Aizen,Basic and Applied Ecology,https://doi.org/10.1016/j.baae.2017.01.001,2026-09-25
OpenAlex,Q7,https://openalex.org/W2607486966,10.1371/journal.pone.0175160,Nutrient enrichment is associated with altered nectar and pollen chemical composition in Succisa pratensis Moench and increased larval mortality of its pollinator Bombus terrestris L.,2017,Tobias Ceulemans; Eva Hulsmans; Wim Van den Ende; Olivier Honnay,PLoS ONE,https://doi.org/10.1371/journal.pone.0175160,2026-09-25
OpenAlex,Q7,https://openalex.org/W3082112715,10.1016/bs.aecr.2020.08.001,Invasive bees and their impact on agriculture,2020,Marcelo A. Aizen; Marina Paula Arbetman; Natacha Paola Chacoff; Vanina Ruth Chalcoff; Peter Feinsinger; Lucas A. Garibaldi; Lawrence D. Harder; Carolina Laura Morales; Agustín Sáez; Adam J. Vanbergen,Advances in ecological research/Advances in Ecological Research,https://doi.org/10.1016/bs.aecr.2020.08.001,2026-09-25
OpenAlex,Q7,https://openalex.org/W7166545956,10.1002/ece3.73933,Nectar Robbery by Native and Invasive Bumblebees Reduces Floral Rewards but Not Seed Production in Desfontainia fulgens,2026,Carlos E. Valdivia; José I. Orellana,Ecology and Evolution,https://doi.org/10.1002/ece3.73933,2026-09-25
OpenAlex,Q7,https://openalex.org/W7141773724,,Ecological and evolutionary implications of nectar robbery,2015,Sandra Victoria Rojas Nossa,Investigo Institutional repository of UVigo (Universidade de Vigo),http://hdl.handle.net/11093/828,2026-09-25
OpenAlex,Q7,https://openalex.org/W4412971899,10.1002/ecog.07956,Generalised bumblebee–flower interactions demonstrate weak floral niche partitioning despite a high bee diversity,2025,Xin Feng Xu; Huan Liang; Zong‐Xin Ren; Pietro K. Maruyama; André Rodrigo Rech; Judith Trunschke; Yanhui Zhao; Haidong Li; Hong Wang,Ecography,https://doi.org/10.1002/ecog.07956,2026-09-25
OpenAlex,Q7,https://openalex.org/W3155362172,10.1111/1365-2745.13636,Rapid evolution of a floral trait following acquisition of novel pollinators,2021,Christopher R. Mackin; Julián F. Peña; Mario Alberto Blanco; Nicholas J. Balfour; María Clara Castellanos,Journal of Ecology,https://doi.org/10.1111/1365-2745.13636,2026-09-25
OpenAlex,Q7,https://openalex.org/W106826490,,The effects of nectar-robbing on a plant-pollinator mutualism and the evolution of nectar-robbing and sociality in bees,2001,Sarah Richardson,UA Campus Repository (The University of Arizona),http://hdl.handle.net/10150/290257,2026-09-25
OpenAlex,Q7,https://openalex.org/W1951454443,10.1890/15-0546,Effects of habitat composition and landscape structure on worker foraging distances of five bumble bee species,2016,John W. Redhead; Stephanie Dreier; Andrew F. G. Bourke; Matthew S. Heard; William Chester Jordan; Seirian Sumner; Jinliang Wang; Claire Carvell,Ecological Applications,https://doi.org/10.1890/15-0546,2026-09-25
OpenAlex,Q7,https://openalex.org/W1964353064,10.1080/0028825x.2005.9512943,Progress in understanding pollination systems in New Zealand,2005,Linda E. Newstrom; Alastair W. Robertson,New Zealand Journal of Botany,https://doi.org/10.1080/0028825x.2005.9512943,2026-09-25
OpenAlex,Q7,https://openalex.org/W2258564852,10.1007/s13593-015-0342-x,Weed-insect pollinator networks as bio-indicators of ecological sustainability in agriculture. A review,2016,Orianne Rollin; Giovanni Benelli; Stefano Benvenuti; Axel Decourtye; S. D. Wratten; Angelo Canale; Nicolas Desneux,Agronomy for Sustainable Development,https://doi.org/10.1007/s13593-015-0342-x,2026-09-25
OpenAlex,Q7,https://openalex.org/W2133324718,10.1111/ele.12342,"The potential for indirect effects between co‐flowering plants via shared pollinators depends on resource abundance, accessibility and relatedness",2014,Luísa G. Carvalheiro; Jacobus Christiaan Biesmeijer; Gita Benadi; Jochen Fründ; Martina Stang; Ígnasi Bartomeus; Christopher N. Kaiser‐Bunbury; Mathilde Baude; Sofia I. F. Gomes; Vincent S. F. T. Merckx; Katherine C. R. Baldock; Andrew T. D. Bennett; Ruth Boada; Riccardo Bommarco; Ralph V. Cartar; Natacha Paola Chacoff; Juliana Dänhardt; Lynn V. Dicks; Carsten F. Dormann; Johan Ekroos; Kate S. E. Henson; Andrea Holzschuh; Robert R. Junker; Martha Lopezaraiza‐Mikel; Jane Memmott; Ana Montero‐Castaño; Isabel L. Nelson; Theodora Petanidou; Eileen F. Power; Maj Rundlöf; Henrik G. Smith; Jane C. Stout; Temitope Kehinde; Teja Tscharntke; Thomas Tscheulin; Montserrat Vilà; William E. Kunin,Ecology Letters,https://doi.org/10.1111/ele.12342,2026-09-25
OpenAlex,Q7,https://openalex.org/W2119744294,10.1614/ws-d-14-00067.1,The Role of Ground Beetles (Coleoptera: Carabidae) in Weed Seed Consumption: A Review,2015,Sharavari S. Kulkarni; Lloyd M. Dosdall; Christian J. Willenborg,Weed Science,https://doi.org/10.1614/ws-d-14-00067.1,2026-09-25
OpenAlex,Q7,https://openalex.org/W2081130826,10.1111/gcbb.12080,Mass‐flowering crops increase richness of cavity‐nesting bees and wasps in modern agro‐ecosystems,2013,Tim Diekötter; Franziska Peter; Birgit Jauker; Volkmar Wolters; Frank Jauker,GCB Bioenergy,https://doi.org/10.1111/gcbb.12080,2026-09-25
OpenAlex,Q7,https://openalex.org/W2989541163,10.1038/s41598-019-53355-3,Male flowers of Aconitum compensate for toxic pollen with increased floral signals and rewards for pollinators,2019,Anne‐Laure Jacquemart; Christel Buyens; Marie‐France Hérent; Joëlle Quetin‐Leclercq; Georges C. Lognay; Thierry Hance; Muriel Quinet,Scientific Reports,https://doi.org/10.1038/s41598-019-53355-3,2026-09-25
