source_db,query_id,record_id,doi,title,year,authors,publication,url,search_date
OpenAlex,Q1,https://openalex.org/W4392891711,10.58843/ornneo.v35i1.1287,NECTAR ROBBING BY THE RED-TAILED COMET SAPPHO SPARGANURUS: THE VALUE OF CITIZEN SCIENCE TO DOCUMENT INFREQUENT BEHAVIOR IN BIRDS,2024,Luciana Tellería; Rodrigo Calbimonte; Flavia A. Montaño‐Centellas,Ornitología Neotropical,http://dx.doi.org/10.58843/ornneo.v35i1.1287,2026-09-25
OpenAlex,Q1,https://openalex.org/W4390226201,10.22541/au.170361388.82743885/v1,"NECTAR ROBBING BY THE RED-TAILED COMET ( SAPPHO SPARGANURUS , TROCHILIDAE): THE VALUE OF CITIZEN SCIENCE TO DOCUMENT INFREQUENT BEHAVIOR IN BIRDS",2023,Luciana Tellería; Flavia A. Montaño‐Centellas; Rodrigo Calbimonte,,https://doi.org/10.22541/au.170361388.82743885/v1,2026-09-25
OpenAlex,Q1,https://openalex.org/W4402018188,10.1186/s12870-024-05495-6,Genotypic variation in blueberry flower morphology and nectar reward content affects pollinator attraction in a diverse breeding population,2024,Juliana Cromie; John J. Ternest; Andrew P. Komatz; Paul Adunola; Camila Ferreira Azevedo; Rachel E. Mallinger; Patricio Muńoz,BMC Plant Biology,https://doi.org/10.1186/s12870-024-05495-6,2026-09-25
OpenAlex,Q1,https://openalex.org/W2970773724,10.1186/s12870-019-1972-y,Sex-differential reproduction success and selection on floral traits in gynodioecious Salvia pratensis,2019,Bo Zhang; Regine Claßen‐Bockhoff,BMC Plant Biology,https://doi.org/10.1186/s12870-019-1972-y,2026-09-25
OpenAlex,Q1,https://openalex.org/W4414553552,10.1111/1365-2435.70167,Functional generalism in plant–hummingbird interactions: Causes and consequences from a plant perspective,2025,Ricardo Sánchez‐Martín; Elisa Barreto; François Duchenne; Isabela Galarda Varassin; María A. Maglianesi; Boris A. Tinoco; Catherine Helen Graham,Functional Ecology,https://doi.org/10.1111/1365-2435.70167,2026-09-25
OpenAlex,Q1,https://openalex.org/W2137714402,10.1111/j.1469-8137.2006.01864.x,The evolution of plant–insect mutualisms,2006,Judith L. Bronstein; Rubén Alarcón; Monica A. Geber,New Phytologist,https://doi.org/10.1111/j.1469-8137.2006.01864.x,2026-09-25
OpenAlex,Q1,https://openalex.org/W7196986504,10.1002/ece3.74123,Mutualism and Antagonism in a Post‐Extinction Hawaiian Bird–Lobelioid Pollination System,2026,Samuel B. Case; Donald R. Drake; Kevin Epperly; Christopher Steinbronn; Keoki Kanakaokai; Molly E. Hagemann; Nathaniel H. Kingsley; Shannon Gregory; Hanna L. Mounce; Alejandro Rico‐Guevara,Ecology and Evolution,https://doi.org/10.1002/ece3.74123,2026-09-25
OpenAlex,Q1,https://openalex.org/W4285087829,10.1038/s41598-022-16237-9,The Campsis-Icterus association as a model system for avian nectar-robbery studies,2022,Gary R. Graves,Scientific Reports,https://doi.org/10.1038/s41598-022-16237-9,2026-09-25
OpenAlex,Q1,https://openalex.org/W4402125664,10.3897/phytokeys.246.126310,Evidence for moth pollination in a rhinomyiophilous Erica species from the Cape Floristic Region of South Africa,2024,Timotheüs van der Niet; Ruth J. Cozien,PhytoKeys,https://doi.org/10.3897/phytokeys.246.126310,2026-09-25
OpenAlex,Q1,https://openalex.org/W1951949923,10.4236/ajps.2015.613209,Elevational Floral Size Variation in Prunella vulgaris,2015,Shin Egawa; Mitsuru Hattori; Takao Itino,American Journal of Plant Sciences,https://doi.org/10.4236/ajps.2015.613209,2026-09-25
OpenAlex,Q1,https://openalex.org/W4220842336,10.5091/plecevo.84464,Reproductive biology and flower-visitor interactions of two bromeliad species from the Brazilian Atlantic Forest,2022,Matheus R. e Silva; Bruno Corrêa Barbosa; Ana Paula Gelli de Faria,Plant Ecology and Evolution,https://doi.org/10.5091/plecevo.84464,2026-09-25
OpenAlex,Q1,https://openalex.org/W4404399337,10.1371/journal.pone.0312143,Socioecological drivers of mutualistic and antagonistic plant-insect interactions and interaction outcomes in suburban landscapes,2024,Gordon M. Fitch; Lynn S. Adler; Rebecca E. Irwin; Paige S. Warren,PLoS ONE,https://doi.org/10.1371/journal.pone.0312143,2026-09-25
OpenAlex,Q1,https://openalex.org/W7207612347,10.1111/aje.70225,When Bigger Is not Better: Corolla Length Increases Nectar Robbing in Aloe secundiflora Engl. (Asphodelaceae),2026,Luis Navarro,African Journal of Ecology,https://doi.org/10.1111/aje.70225,2026-09-25
OpenAlex,Q1,https://openalex.org/W1793982378,10.1111/evo.12441,COMPETITION FOR HUMMINGBIRD POLLINATION SHAPES FLOWER COLOR VARIATION IN ANDEAN SOLANACEAE,2014,Nathan C. Muchhala; Sönke Johnsen; Stacey D. Smith,Evolution,https://doi.org/10.1111/evo.12441,2026-09-25
OpenAlex,Q1,https://openalex.org/W2112126415,10.1111/j.1365-2745.2010.01648.x,"Beyond biomass: measuring the effects of community‐level nitrogen enrichment on floral traits, pollinator visitation and plant reproduction",2010,Laura A. Burkle; Rebecca E. Irwin,Journal of Ecology,https://doi.org/10.1111/j.1365-2745.2010.01648.x,2026-09-25
OpenAlex,Q1,https://openalex.org/W2170056718,10.1111/cobi.12193,Imperfect Replacement of Native Species by Non‐Native Species as Pollinators of Endemic Hawaiian Plants,2013,Clare E. Aslan; Erika S. Zavaleta; Bernie R. Tershy; Donald A. Croll; Robert H. Robichaux,Conservation Biology,https://doi.org/10.1111/cobi.12193,2026-09-25
OpenAlex,Q1,https://openalex.org/W2028953586,10.1371/journal.pone.0087689,"Comparison of Sugars, Iridoid Glycosides and Amino Acids in Nectar and Phloem Sap of Maurandya barclayana, Lophospermum erubescens, and Brassica napus",2014,Gertrud Lohaus; Michael Schwerdtfeger,PLoS ONE,https://doi.org/10.1371/journal.pone.0087689,2026-09-25
OpenAlex,Q1,https://openalex.org/W7130819294,10.1111/1365-2435.70276,Is bee‐avoidance by bird‐pollinated flowers driven by nectar robbing in Erica ?,2026,Anina Coetzee; Colleen Lynda Seymour; Claire N. Spottiswoode; Michael David Pirie; Timotheüs van der Niet,Functional Ecology,https://doi.org/10.1111/1365-2435.70276,2026-09-25
OpenAlex,Q1,https://openalex.org/W7126080938,10.5061/dryad.6djh9w1gz,Data from: Is bee-avoidance by bird-pollinated flowers driven by nectar robbing in Erica?,2026,Anina Coetzee; Colleen Lynda Seymour; Claire N. Spottiswoode; Michael David Pirie; Timotheüs van der Niet,DRYAD,https://doi.org/10.5061/dryad.6djh9w1gz,2026-09-25
OpenAlex,Q1,https://openalex.org/W2059212078,10.1046/j.1469-8137.2003.00919.x,Natural selection in Ipomopsis hybrid zones: implications for ecological speciation,2003,Diane R. Campbell,New Phytologist,https://doi.org/10.1046/j.1469-8137.2003.00919.x,2026-09-25
OpenAlex,Q1,https://openalex.org/W2002456643,10.1002/ece3.1191,Changes in pollinator fauna affect altitudinal variation of floral size in a bumblebee‐pollinated herb,2014,Yusuke Nagano; Kota Abe; Tomoaki Kitazawa; Mitsuru Hattori; Akira S. Hirao; Takao Itino,Ecology and Evolution,https://doi.org/10.1002/ece3.1191,2026-09-25
OpenAlex,Q1,https://openalex.org/W2009515057,10.1007/s10336-014-1146-5,Morphological and behavioural adaptations to feed on nectar: how feeding ecology determines the diversity and composition of hummingbird assemblages,2014,Stefan Abrahamczyk; Michael Kessler,Journal für Ornithologie,https://doi.org/10.1007/s10336-014-1146-5,2026-09-25
OpenAlex,Q1,https://openalex.org/W2037304585,10.1590/s0101-81752006000100002,"Feeding behavior of hummingbirds and perching birds on Erythrina speciosa Andrews (Fabaceae) flowers in an urban area, Londrina, Paraná, Brazil",2006,Luciana Baza Mendonça; Luiz dos Anjos,Revista Brasileira de Zoologia,https://doi.org/10.1590/s0101-81752006000100002,2026-09-25
OpenAlex,Q1,https://openalex.org/W7133281174,,Is bee‐avoidance by bird‐pollinated flowers driven by nectar robbing in Erica?,2025,Anina Coetzee; Colleen Lynda Seymour; Claire N. Spottiswoode; Michael David Pirie; Timotheüs van der Niet,Apollo (University of Cambridge),https://www.repository.cam.ac.uk/handle/1810/398896,2026-09-25
OpenAlex,Q1,https://openalex.org/W2136174178,10.1093/aob/mcm036,Floral Diversity and Pollen Transfer Mechanisms in Bird-pollinated Salvia Species,2007,Petra Wester; Regine Claßen‐Bockhoff,Annals of Botany,https://doi.org/10.1093/aob/mcm036,2026-09-25
OpenAlex,Q1,https://openalex.org/W7160916618,10.1007/s10265-026-01722-3,Nectar robbing as a mechanism of biotic resistance against an invasive plant in the Galápagos Islands,2026,Luis Navarro; José María Gómez,Journal of Plant Research,https://doi.org/10.1007/s10265-026-01722-3,2026-09-25
OpenAlex,Q1,https://openalex.org/W2981026205,10.1086/705584,The Context Dependence of Pollinator-Mediated Selection in Natural Populations,2019,Nina Sletvold,International Journal of Plant Sciences,https://doi.org/10.1086/705584,2026-09-25
OpenAlex,Q1,https://openalex.org/W4396672310,10.1111/brv.13094,Macroevolution of the plant–hummingbird pollination system,2024,Elisa Barreto; Mannfred M. A. Boehm; Ezgi Ogutcen; Stefan Abrahamczyk; Michael Kessler; Jordi Bascompte; Agnes S. Dellinger; Carolina Bello; D. Matthias Dehling; François Duchenne; Miriam Kaehler; Laura P. Lagomarsino; Lúcia G. Lohmann; María A. Maglianesi; Hélène Morlon; Nathan C. Muchhala; Juan Francisco Ornelas; Mathieu Perret; Nelson R. Orellana Salinas; Stacey D. Smith; Jana C. Vamosi; Isabela Galarda Varassin; Catherine Helen Graham,Biological reviews/Biological reviews of the Cambridge Philosophical Society,https://doi.org/10.1111/brv.13094,2026-09-25
OpenAlex,Q1,https://openalex.org/W2264259140,10.1590/0001-3765201520140349,Plant-hummingbird interactions and temporal nectar availability in arestinga from Brazil,2015,Lorena Coutinho Nery da Fonseca; Jeferson Vizentin‐Bugoni; André Rodrigo Rech; Maria Alice S. Alves,Anais da Academia Brasileira de Ciências,https://doi.org/10.1590/0001-3765201520140349,2026-09-25
OpenAlex,Q1,https://openalex.org/W2118392058,10.1093/aob/mcr324,Floral traits mediate the vulnerability of aloes to pollen theft and inefficient pollination by bees,2012,Anna L. Hargreaves; Lawrence D. Harder; Steven D. Johnson,Annals of Botany,https://doi.org/10.1093/aob/mcr324,2026-09-25
OpenAlex,Q1,https://openalex.org/W2060327081,10.1016/j.sajb.2011.11.003,Experimental evidence for bird pollination and corolla damage by ants in the short-tubed flowers of Erica halicacaba (Ericaceae),2011,R. Turner; Jeremy J. Midgley; Phoebe Barnard; Robert E. Simmons; Steven D. Johnson,South African Journal of Botany,https://doi.org/10.1016/j.sajb.2011.11.003,2026-09-25
OpenAlex,Q1,https://openalex.org/W2150266365,10.2174/1874213001003040001,How Foraging Behaviour and Resource Partitioning Can Drive the Evolution of Flowers and the Structure of Pollination Networks,2010,Miguel Angel Rodríguez-Gironés; Luis Gerardo Samaniego Santamaría,The Open Ecology Journal,https://doi.org/10.2174/1874213001003040001,2026-09-25
OpenAlex,Q1,https://openalex.org/W2102614666,10.3732/ajb.2007329,How does secondary pollen presentation affect the fitness of Polygala vayredae (Polygalaceae)?,2008,Sílvia Castro; Paulo Cardoso da Silveira; Luis Navarro,American Journal of Botany,https://doi.org/10.3732/ajb.2007329,2026-09-25
OpenAlex,Q1,https://openalex.org/W4206372446,10.1111/brv.12828,"The evolution, ecology, and conservation of hummingbirds and their interactions with flowering plants",2022,Kara G. Leimberger; Bo Dalsgaard; Joseph A. Tobias; Christopher M. Wolf; Matthew G. Betts,Biological reviews/Biological reviews of the Cambridge Philosophical Society,https://doi.org/10.1111/brv.12828,2026-09-25
OpenAlex,Q1,https://openalex.org/W2057234999,10.1093/ae/54.1.36,Nectar and Resin Robbing in Stingless Bees,2008,Christina M. Murphy; Michael D. Breed,American Entomologist,https://doi.org/10.1093/ae/54.1.36,2026-09-25
OpenAlex,Q1,https://openalex.org/W3104024735,10.1002/ajb2.1559,Light availability influences the intensity of nectar robbery and its effects on reproduction in a tropical shrub via multiple pathways,2020,Gordon M. Fitch; John H. Vandermeer,American Journal of Botany,https://doi.org/10.1002/ajb2.1559,2026-09-25
OpenAlex,Q1,https://openalex.org/W2109615524,10.1111/boj.12236,The influence of nectar production and floral visitors on the female reproductive success ofInga(Fabaceae): a field experiment,2015,Oswaldo Cruz‐Neto; Isabel Cristina Machado; Leonardo Galetto; Ariadna Valentina Lopes,Botanical Journal of the Linnean Society,https://doi.org/10.1111/boj.12236,2026-09-25
OpenAlex,Q1,https://openalex.org/W2989541163,10.1038/s41598-019-53355-3,Male flowers of Aconitum compensate for toxic pollen with increased floral signals and rewards for pollinators,2019,Anne‐Laure Jacquemart; Christel Buyens; Marie‐France Hérent; Joëlle Quetin‐Leclercq; Georges C. Lognay; Thierry Hance; Muriel Quinet,Scientific Reports,https://doi.org/10.1038/s41598-019-53355-3,2026-09-25
OpenAlex,Q1,https://openalex.org/W1196357525,10.1016/j.sajb.2015.07.004,Sunbird-pollination in the geoflorous species Hyobanche sanguinea (Orobanchaceae) and Lachenalia luteola (Hyacinthaceae),2015,R. Turner; Jeremy J. Midgley,South African Journal of Botany,https://doi.org/10.1016/j.sajb.2015.07.004,2026-09-25
OpenAlex,Q1,https://openalex.org/W4388857470,10.1093/biolinnean/blad164,Mixed mating patterns in morphologically diverse bumblebee-pollinated Salvia species from China,2023,Hanwen Xiao; Yanbo Huang; Qingshan Liu; Regine Claßen‐Bockhoff; Ru-Nan Tian; Yukun K Wei,Biological Journal of the Linnean Society,https://doi.org/10.1093/biolinnean/blad164,2026-09-25
OpenAlex,Q1,https://openalex.org/W2984597044,10.1002/ecs2.2943,"Geographic isolation, pollination syndromes, and pollinator generalization in HimalayanRoscoeaspp. (Zingiberaceae)",2019,Babu Ram Paudel; André Keßler; Mani R. Shrestha; Jian‐Li Zhao; Qingjun Li,Ecosphere,https://doi.org/10.1002/ecs2.2943,2026-09-25
OpenAlex,Q1,https://openalex.org/W4402788725,10.1098/rspb.2024.1279,Species morphology better predicts plant–hummingbird interactions across elevations than nectar traits,2024,María A. Maglianesi; Emanuel Brenes; Nelson Chaves‐Elizondo; Krystal Zuniga; Alejandro Castro Jiménez; Elisa Barreto; François Duchenne; Catherine Helen Graham,Proceedings of the Royal Society B Biological Sciences,https://doi.org/10.1098/rspb.2024.1279,2026-09-25
OpenAlex,Q1,https://openalex.org/W1986969455,10.1111/1365-2656.12161,Determination of temperate bird–flower interactions as entangled mutualistic and antagonistic sub‐networks: characterization at the network and species levels,2013,Tetsuro Yoshikawa; Yuji Isagi,Journal of Animal Ecology,https://doi.org/10.1111/1365-2656.12161,2026-09-25
OpenAlex,Q1,https://openalex.org/W3185763802,10.1002/ajb2.1700,Incomplete reproductive isolation and low genetic differentiation despite floral divergence across varying geographic scales in Castilleja,2021,Katherine E. Wenzell; Angela McDonnell; Norman J. Wickett; Jeremie Benjamin Fant; Krissa A. Skogen,American Journal of Botany,https://doi.org/10.1002/ajb2.1700,2026-09-25
OpenAlex,Q1,https://openalex.org/W4220968031,10.1111/gcb.16145,"The effect of past defaunation on ranges, niches, and future biodiversity forecasts",2022,Lilian Patrícia Sales; Mauro Galetti; Ana Carolina Carnaval; Sophie Monsarrat; Jens‐Christian Svenning; Mathias Mistretta Pires,Global Change Biology,https://doi.org/10.1111/gcb.16145,2026-09-25
OpenAlex,Q1,https://openalex.org/W2087164410,10.4257/oeco.2010.1401.03,BEYOND HUMMINGBIRD-FLOWERS: THE OTHER SIDE OF ORNITHOPHILY IN THE NEOTROPICS,2010,Marcia Alexandra Rocca; Marlies Sazima,Oecologia Australis,https://doi.org/10.4257/oeco.2010.1401.03,2026-09-25
OpenAlex,Q1,https://openalex.org/W2468917534,10.1093/aob/mcw097,Geographic consistency and variation in conflicting selection generated by pollinators and seed predators,2016,Shi‐Guo Sun; W. Scott Armbruster; Shuang‐Quan Huang,Annals of Botany,https://doi.org/10.1093/aob/mcw097,2026-09-25
OpenAlex,Q1,https://openalex.org/W4406920687,10.1111/ele.70073,A Probabilistic View of Forbidden Links: Their Prevalence and Their Consequences for the Robustness of Plant–Hummingbird Communities,2025,François Duchenne; Elisa Barreto; Esteban A. Guevara; Holger Beck; Carolina Bello; Rafaela Bobato; Daniela Aparecida Savariz Bôlla; Emanuel Brenes; Nicole Büttner; Ana Paula Caron; Nelson Chaves‐Elizondo; María José Gavilanes; Alejandro Restrepo‐González; Jose Alejandro Castro; Miriam Kaehler; Tiago Machado‐de‐Souza; Miguel Machnicki‐Reis; Andrés Sebastián F. Marcayata; Cauã Galeazzi de Menezes; Andrea Nieto; Rafael de Oliveira; Ricardo A. C. de Oliveira; Friederike Richter; Bryan Gastón Rojas; Luciele Leonhardt Romanowski; Wellinton L. de Souza; Danila Syriani Veluza; Ben G. Weinstein; Rafael O. Wüest; Thais B. Zanata; Krystal Zuniga; María A. Maglianesi; Tatiana Santander; Isabela Galarda Varassin; Catherine Helen Graham,Ecology Letters,https://doi.org/10.1111/ele.70073,2026-09-25
OpenAlex,Q1,https://openalex.org/W2613608581,,"Trends in Nectar Concentration and Hummingbird Visitation: Investigating different variables in three flowers of the Ecuadorian Cloud Forest: Guzmania jaramilloi, Gasteranthus quitensis, and Besleria solanoides",2016,Sophie Wolbert,School for International Training Digital Collections (School for International Training),https://digitalcollections.sit.edu/isp_collection/2470,2026-09-25
OpenAlex,Q1,https://openalex.org/W4393095264,10.1111/icad.12736,Resource gaps pose the greatest threat for bumblebees during the colony establishment phase,2024,Matthias A. Becher; Grace Twiston‐Davies; Juliet L. Osborne; Tonya A. Lander,Insect Conservation and Diversity,https://doi.org/10.1111/icad.12736,2026-09-25
OpenAlex,Q1,https://openalex.org/W4390055268,10.1111/btp.13290,Drivers of sunbird‐plant interactions on Mount Cameroon: Between neutrality and niche‐based processes,2023,Guillermo Uceda‐Gómez; Kryštof Chmel; Petra Janečková; Jiří Mlíkovský; Yannick Klomberg; Francis Luma Ewome; Lucas Lyonga Molua; Marcus Mokake Njie; Robert Tropek; Štěpán Janeček,Biotropica,https://doi.org/10.1111/btp.13290,2026-09-25
OpenAlex,Q1,https://openalex.org/W2153472762,10.11609/jott.o2337.1432-6,Floral and reproductive biology of Sarpagandha Rauvolfia serpentina (Gentianales: Apocynaceae) in semi-arid environment of India,2011,Ram Chander Sihag; Nidhi Wadhwa,Journal of Threatened Taxa,https://doi.org/10.11609/jott.o2337.1432-6,2026-09-25
OpenAlex,Q1,https://openalex.org/W4390264904,10.1371/journal.pbio.3002434,When cheating turns into a stabilizing mechanism of plant–pollinator communities,2023,François Duchenne; Stéphane Aubert; Elisa Barreto; Emanuel Brenes; María A. Maglianesi; Tatiana Santander; Esteban A. Guevara; Catherine Helen Graham,PLoS Biology,https://doi.org/10.1371/journal.pbio.3002434,2026-09-25
OpenAlex,Q1,https://openalex.org/W2993924756,10.1093/aobpla/plz078,Continuous variation in herkogamy enhances the reproductive response of Lonicera implexa to spatial variation in pollinator assemblages,2019,Amparo Lázaro; Jaume Seguí; Luis Gerardo Samaniego Santamaría,AoB Plants,https://doi.org/10.1093/aobpla/plz078,2026-09-25
OpenAlex,Q1,https://openalex.org/W58772543,10.1093/czoolo/57.4.468,Memory for location and visual cues in white-eared hummingbirds Hylocharis leucotis,2011,Guillermo Pérez; Carlos Lara; José A. Viccon‐Pale; Martha Signoret-Poillon,Current Zoology,https://doi.org/10.1093/czoolo/57.4.468,2026-09-25
OpenAlex,Q1,https://openalex.org/W4362574700,10.1101/2023.03.31.533549,When cheating turns into a stabilizing mechanism of mutualistic networks,2023,François Duchenne; Stéphane Aubert; Elisa Barreto; Emanuel Brenes; María A. Maglianesi; Tatiana Santander; Esteban A. Guevara; Catherine Helen Graham,bioRxiv (Cold Spring Harbor Laboratory),https://doi.org/10.1101/2023.03.31.533549,2026-09-25
OpenAlex,Q1,https://openalex.org/W4205201314,10.26807/remcb.v42i2.911,"The Plant Family Ericaceae (“Blueberries”) in Ecuador: Ecology, Diversity, Economic Importance, and Conservation",2021,James L. Luteyn,Revista Ecuatoriana de Medicina y Ciencias Biológicas,https://doi.org/10.26807/remcb.v42i2.911,2026-09-25
OpenAlex,Q1,https://openalex.org/W4400912374,10.3897/phytokeys.244.107288,Pollen transfer efficiency in Erica depends on type of pollinator,2024,Sam McCarren; Jeremy J. Midgley; Anina Coetzee; Steven D. Johnson,PhytoKeys,https://doi.org/10.3897/phytokeys.244.107288,2026-09-25
OpenAlex,Q1,https://openalex.org/W4289535576,10.1016/j.avrs.2022.100051,Hummingbird-plant interactions in Chile: An ecological review of the available evidence,2022,Rodrigo G. Medel; Manuel López‐Aliste; Francisco E. Fontúrbel,Avian Research,https://doi.org/10.1016/j.avrs.2022.100051,2026-09-25
OpenAlex,Q1,https://openalex.org/W7166545956,10.1002/ece3.73933,Nectar Robbery by Native and Invasive Bumblebees Reduces Floral Rewards but Not Seed Production in Desfontainia fulgens,2026,Carlos E. Valdivia; José I. Orellana,Ecology and Evolution,https://doi.org/10.1002/ece3.73933,2026-09-25
OpenAlex,Q1,https://openalex.org/W2983184682,10.1002/ajb2.1372,Genotype‐specific effects of ericoid mycorrhizae on floral traits and reproduction in Vaccinium corymbosum,2019,Alison K. Brody; Benjamin F. Waterman; Taylor H. Ricketts; Allyson L. Degrassi; Jonathan B. González; Jeanne M. Harris; Leif L. Richardson,American Journal of Botany,https://doi.org/10.1002/ajb2.1372,2026-09-25
