source_db,query_id,record_id,doi,title,year,authors,publication,url,search_date
OpenAlex,Q5,https://openalex.org/W7207612347,10.1111/aje.70225,When Bigger Is not Better: Corolla Length Increases Nectar Robbing in Aloe secundiflora Engl. (Asphodelaceae),2026,Luis Navarro,African Journal of Ecology,https://doi.org/10.1111/aje.70225,2026-09-25
OpenAlex,Q5,https://openalex.org/W2113571065,10.1093/aob/mcn260,"A generalized pollination system in the tropics: bats, birds and Aphelandra acanthus",2009,Nathan C. Muchhala; Angélica Caiza; Juan Carlos Vizuete; James D. Thomson,Annals of Botany,https://doi.org/10.1093/aob/mcn260,2026-09-25
OpenAlex,Q5,https://openalex.org/W3154715322,10.3390/plants10040815,Phloem-Feeding Herbivores Affect Floral Development and Reproduction in the Etruscan Honeysuckle (Lonicera etrusca Santi),2021,Sandra V. Rojas‐Nossa; José María Sánchez; Luis Navarro,Plants,https://doi.org/10.3390/plants10040815,2026-09-25
OpenAlex,Q5,https://openalex.org/W1986804376,10.1371/journal.pone.0093421,"Floral Reward, Advertisement and Attractiveness to Honey Bees in Dioecious Salix caprea",2014,Stefan Dötterl; Ulrike Glück; Andreas Jürgens; J.P. Woodring; Gregor Aas,PLoS ONE,https://doi.org/10.1371/journal.pone.0093421,2026-09-25
OpenAlex,Q5,https://openalex.org/W2398098277,,HERBIVORE RESISTANCE AND POLLINATION: IMPLICATIONS FOR POLLINATION AND NECTAR ROBBING IN A DISTYLOUS PLANT',2006,Rebecca E. Irwin; Lynn S. Adler,,https://www.jstor.org/stable/4125472,2026-09-25
OpenAlex,Q5,https://openalex.org/W2731230291,10.1111/1365-2435.12933,Nectar bacteria affect life history of a generalist aphid parasitoid by altering nectar chemistry,2017,Marijke Lenaerts; Tim Goelen; Caroline Paulussen; Beatriz Herrera‐Malaver; Jan Steensels; Wim Van den Ende; Kevin J. Verstrepen; FELIX L. WÄCKERS; Hans Jacquemyn; Bart Lievens,Functional Ecology,https://doi.org/10.1111/1365-2435.12933,2026-09-25
OpenAlex,Q5,https://openalex.org/W2112126415,10.1111/j.1365-2745.2010.01648.x,"Beyond biomass: measuring the effects of community‐level nitrogen enrichment on floral traits, pollinator visitation and plant reproduction",2010,Laura A. Burkle; Rebecca E. Irwin,Journal of Ecology,https://doi.org/10.1111/j.1365-2745.2010.01648.x,2026-09-25
OpenAlex,Q5,https://openalex.org/W2146927217,10.1093/aob/mcn106,"Flower Morphology, Pollination Biology and Mating System of the Complex Flower of Vigna caracalla (Fabaceae: Papilionoideae)",2008,Angela Virginia Etcheverry; María M. Alemán; Trinidad Figueroa Fleming,Annals of Botany,https://doi.org/10.1093/aob/mcn106,2026-09-25
OpenAlex,Q5,https://openalex.org/W2762967195,,Plant-pollinator Interactions in a Changing Climate,2011,Jessica R. K. Forrest,TSpace (University of Toronto),http://hdl.handle.net/1807/29723,2026-09-25
OpenAlex,Q5,https://openalex.org/W2059212078,10.1046/j.1469-8137.2003.00919.x,Natural selection in Ipomopsis hybrid zones: implications for ecological speciation,2003,Diane R. Campbell,New Phytologist,https://doi.org/10.1046/j.1469-8137.2003.00919.x,2026-09-25
OpenAlex,Q5,https://openalex.org/W2572050383,10.1016/bs.aecr.2016.10.007,Massively Introduced Managed Species and Their Consequences for Plant–Pollinator Interactions,2017,Benoît Geslin; Benoît Gauzens; Marjolaine Baude; Isabelle Dajoz; Colin Fontaine; Mickaël Henry; Lise Ropars; Orianne Rollin; Élisa Thébault; Nicolas J. Vereecken,Advances in ecological research/Advances in Ecological Research,https://doi.org/10.1016/bs.aecr.2016.10.007,2026-09-25
OpenAlex,Q5,https://openalex.org/W7164409219,10.5194/we-26-83-2026,Blueberry floral morphology influences pollinator visitation and behavioural patterns,2026,Helena Castro; Ana Margarida Branco; Bruna Lago Chaves; Hugo Gaspar; João Loureiro; Sílvia Castro,Web Ecology,https://doi.org/10.5194/we-26-83-2026,2026-09-25
OpenAlex,Q5,https://openalex.org/W2130798117,10.1093/jpe/rtu012,How do belowground organisms influence plant-pollinator interactions?,2014,Nicholas A. Barber; Nicole L. Soper Gorden,Journal of Plant Ecology,https://doi.org/10.1093/jpe/rtu012,2026-09-25
OpenAlex,Q5,https://openalex.org/W2028118216,10.1371/journal.pone.0033803,Contribution of Pollinators to Seed Production as Revealed by Differential Pollinator Exclusion in Clerodendrum trichotomum (Lamiaceae),2012,Ryota L. Sakamoto; Motomi Itô; Nobumitsu Kawakubo,PLoS ONE,https://doi.org/10.1371/journal.pone.0033803,2026-09-25
OpenAlex,Q5,https://openalex.org/W2264259140,10.1590/0001-3765201520140349,Plant-hummingbird interactions and temporal nectar availability in arestinga from Brazil,2015,Lorena Coutinho Nery da Fonseca; Jeferson Vizentin‐Bugoni; André Rodrigo Rech; Maria Alice S. Alves,Anais da Academia Brasileira de Ciências,https://doi.org/10.1590/0001-3765201520140349,2026-09-25
OpenAlex,Q5,https://openalex.org/W2564571744,10.1016/j.flora.2016.12.007,"Floral biology, nectar secretion pattern and fruit set of a threatened Bignoniaceae tree from Brazilian tropical forest",2016,Camila Vaz de Souza; Massimo Nepi; Sílvia Rodrigues Machado; Elza Guimarães,Flora,https://doi.org/10.1016/j.flora.2016.12.007,2026-09-25
OpenAlex,Q5,https://openalex.org/W1834907958,10.1111/j.1095-8312.2007.00890.x,Reproductive ecology of 21 coexisting Psychotria species (Rubiaceae): when is heterostyly lost?,2007,Shoko Sakai; S. Joseph Wright‬,Biological Journal of the Linnean Society,https://doi.org/10.1111/j.1095-8312.2007.00890.x,2026-09-25
OpenAlex,Q5,https://openalex.org/W2773429961,10.7554/elife.31262,"The diversity of floral temperature patterns, and their use by pollinators",2017,Michael J. M. Harrap; Sean A. Rands; Natalie Hempel de Ibarra; Heather M. Whitney,eLife,https://doi.org/10.7554/elife.31262,2026-09-25
OpenAlex,Q5,https://openalex.org/W7130819294,10.1111/1365-2435.70276,Is bee‐avoidance by bird‐pollinated flowers driven by nectar robbing in Erica ?,2026,Anina Coetzee; Colleen Lynda Seymour; Claire N. Spottiswoode; Michael David Pirie; Timotheüs van der Niet,Functional Ecology,https://doi.org/10.1111/1365-2435.70276,2026-09-25
OpenAlex,Q5,https://openalex.org/W7133281174,,Is bee‐avoidance by bird‐pollinated flowers driven by nectar robbing in Erica?,2025,Anina Coetzee; Colleen Lynda Seymour; Claire N. Spottiswoode; Michael David Pirie; Timotheüs van der Niet,Apollo (University of Cambridge),https://www.repository.cam.ac.uk/handle/1810/398896,2026-09-25
OpenAlex,Q5,https://openalex.org/W7133015872,,The ecology of pollination and nectar robbing in Linaria vulgaris in the Colorado Rocky Mountains,2004,Daniel Aureliano Newman,TSpace (University of Toronto),http://gateway.proquest.com/openurl?url_ver=Z39.88-2004=info:ofi/fmt:kev:mtx:dissertation=xri:pqm=xri:pqdiss:MQ95610,2026-09-25
OpenAlex,Q5,https://openalex.org/W4296564541,10.1146/annurev-ento-120220-124357,Chemical Ecology of Floral Resources in Conservation Biological Control,2022,Stefano Colazza; Ezio Peri; Antonino Cusumano,Annual Review of Entomology,https://doi.org/10.1146/annurev-ento-120220-124357,2026-09-25
OpenAlex,Q5,https://openalex.org/W7163542668,10.6084/m9.figshare.32325837,Data from: Blueberry floral morphology influences pollinator visitation and behavioural patterns,2026,Helena Castro,Figshare,https://doi.org/10.6084/m9.figshare.32325837,2026-09-25
OpenAlex,Q5,https://openalex.org/W3178762613,10.3389/fevo.2021.680463,Variation in Manduca sexta Pollination-Related Floral Traits and Reproduction in a Wild Tobacco Plant,2021,Julia Bing; Xiang Li; Alexander Haverkamp; Ian Thomas Baldwin; Bill S. Hansson; Markus Knaden; Felipe Yon,Frontiers in Ecology and Evolution,https://doi.org/10.3389/fevo.2021.680463,2026-09-25
OpenAlex,Q5,https://openalex.org/W7163518526,10.6084/m9.figshare.32325837.v1,Data from: Blueberry floral morphology influences pollinator visitation and behavioural patterns,2026,Helena Castro,Figshare,https://figshare.com/articles/dataset/Data_from_Blueberry_floral_morphology_influences_pollinator_visitation_and_behavioural_patterns/32325837,2026-09-25
OpenAlex,Q5,https://openalex.org/W2096701021,10.1111/j.1558-5646.2012.01796.x,ADAPTIVE DIVERGENCE IN DARWIN'S RACE: HOW COEVOLUTION CAN GENERATE TRAIT DIVERSITY IN A POLLINATION SYSTEM,2012,Feng Zhen Zhang; Cang Hui; Anton Pauw,Evolution,https://doi.org/10.1111/j.1558-5646.2012.01796.x,2026-09-25
OpenAlex,Q5,https://openalex.org/W1883998869,10.1590/2175-7860201566204,An overview on pollination of the Neotropical Poales,2015,Marina Wolowski; Leandro Freitas,Rodriguésia,https://doi.org/10.1590/2175-7860201566204,2026-09-25
OpenAlex,Q5,https://openalex.org/W1983462620,10.1007/s00709-015-0794-5,Comparative floral spur anatomy and nectar secretion in four representatives of Ranunculaceae,2015,Sebastian Antoń; Magdalena Kamińska,PROTOPLASMA,https://doi.org/10.1007/s00709-015-0794-5,2026-09-25
OpenAlex,Q5,https://openalex.org/W7160916618,10.1007/s10265-026-01722-3,Nectar robbing as a mechanism of biotic resistance against an invasive plant in the Galápagos Islands,2026,Luis Navarro; José María Gómez,Journal of Plant Research,https://doi.org/10.1007/s10265-026-01722-3,2026-09-25
OpenAlex,Q5,https://openalex.org/W2018849358,10.1093/jpe/rtv020,Variation of nectar production in relation to plant characteristics in protandrous Aconitum gymnandrum,2015,Ningna Lu; X.-H. Li; Li Li; Zhigang Zhao,Journal of Plant Ecology,https://doi.org/10.1093/jpe/rtv020,2026-09-25
OpenAlex,Q5,https://openalex.org/W2068055270,10.1098/rspb.2013.2934,The evolution of signal–reward correlations in bee- and hummingbird-pollinated species of Salvia,2014,Santiago Benitez‐Vieyra; Juan Fornoni; Jessica Pérez‐Alquicira; Karina Boege; César Augusto Domínguez,Proceedings of the Royal Society B Biological Sciences,https://doi.org/10.1098/rspb.2013.2934,2026-09-25
OpenAlex,Q5,https://openalex.org/W2302424487,10.1111/ddi.12434,The integration of alien plants in mutualistic plant–hummingbird networks across the Americas: the importance of species traits and insularity,2016,Pietro K. Maruyama; Jeferson Vizentin‐Bugoni; Jesper Sonne; Ana M. Martín González; Matthias Schleuning; Andréa Cardoso Araujo; Andrea C. Baquero; Juliana Cardona; Paola Cardona; Peter A. Cotton; Glauco Ubiratan Kohler; Carlos Lara; Tiago S. Malucelli; Oscar Humberto Marín‐Gómez; Jeff Ollerton; Ana Maria Rui; Allan Timmermann; Isabela Galarda Varassin; Thais B. Zanata; Carsten Rahbek; Marlies Sazima; Bo Dalsgaard,Diversity and Distributions,https://doi.org/10.1111/ddi.12434,2026-09-25
OpenAlex,Q5,https://openalex.org/W2905025285,10.1155/2018/3904973,Some Unresolved Issues of Measuring the Efficiency of Pollinators: Experimentally Testing and Assessing the Predictive Power of Different Methods,2018,Ram Chander Sihag,International Journal of Ecology,https://doi.org/10.1155/2018/3904973,2026-09-25
OpenAlex,Q5,https://openalex.org/W4396672310,10.1111/brv.13094,Macroevolution of the plant–hummingbird pollination system,2024,Elisa Barreto; Mannfred M. A. Boehm; Ezgi Ogutcen; Stefan Abrahamczyk; Michael Kessler; Jordi Bascompte; Agnes S. Dellinger; Carolina Bello; D. Matthias Dehling; François Duchenne; Miriam Kaehler; Laura P. Lagomarsino; Lúcia G. Lohmann; María A. Maglianesi; Hélène Morlon; Nathan C. Muchhala; Juan Francisco Ornelas; Mathieu Perret; Nelson R. Orellana Salinas; Stacey D. Smith; Jana C. Vamosi; Isabela Galarda Varassin; Catherine Helen Graham,Biological reviews/Biological reviews of the Cambridge Philosophical Society,https://doi.org/10.1111/brv.13094,2026-09-25
OpenAlex,Q5,https://openalex.org/W2438176321,10.21273/hortsci.48.2.136,"Blueberry Floral Attributes and Their Effect on the Pollination Efficiency of an Oligolectic Bee, Osmia ribifloris Cockerell (Megachilidae: Apoidea)",2013,Blair Joseph Sampson; Stephen J. Stringer; Donna A. Marshall,HortScience,https://doi.org/10.21273/hortsci.48.2.136,2026-09-25
OpenAlex,Q5,https://openalex.org/W4392297428,10.1038/s41598-024-55344-7,"Lack of pollinators selects for increased selfing, restricted gene flow and resource allocation in the rare Mediterranean sage Salvia brachyodon",2024,Boštjan Surina; Manica Balant; Peter Glasnović; Andrej Gogala; Živa Fišer; Zlatko Šatović; Zlatko Liber; Ivan Radosavljević; Regine Claßen‐Bockhoff,Scientific Reports,https://doi.org/10.1038/s41598-024-55344-7,2026-09-25
OpenAlex,Q5,https://openalex.org/W1993456805,10.1111/j.1442-9993.2009.01976.x,A test for Allee effects in the self‐incompatible wasp‐pollinated milkweedGomphocarpus physocarpus,2009,Gareth Coombs; Craig I. Peter; Steven D. Johnson,Austral Ecology,https://doi.org/10.1111/j.1442-9993.2009.01976.x,2026-09-25
OpenAlex,Q5,https://openalex.org/W2886133101,10.1111/plb.12889,"Social wasps, crickets and cockroaches contribute to pollination of the holoparasitic plantMitrastemon yamamotoi(Mitrastemonaceae) in southern Japan",2018,Kenji Suetsugu,Plant Biology,https://doi.org/10.1111/plb.12889,2026-09-25
OpenAlex,Q5,https://openalex.org/W2904797849,10.4257/oeco.2018.2204.04,ENTRE FLORES E VISITANTES: ESTRATÉGIAS DE DISPONIBILIZAÇÃO E COLETA DE RECURSOS FLORAIS,2018,Gudryan Jackson Barônio; Bárbara Matos da Cunha Guimarães; Larissa Chagas de Oliveira; Lílian Rodrigues Ferreira de Melo; Pedro Reis Antunes; Renan Oliveira Alves Cardoso Kobal; Thayane Nogueira Araújo,Oecologia Australis,https://doi.org/10.4257/oeco.2018.2204.04,2026-09-25
OpenAlex,Q5,https://openalex.org/W4390055268,10.1111/btp.13290,Drivers of sunbird‐plant interactions on Mount Cameroon: Between neutrality and niche‐based processes,2023,Guillermo Uceda‐Gómez; Kryštof Chmel; Petra Janečková; Jiří Mlíkovský; Yannick Klomberg; Francis Luma Ewome; Lucas Lyonga Molua; Marcus Mokake Njie; Robert Tropek; Štěpán Janeček,Biotropica,https://doi.org/10.1111/btp.13290,2026-09-25
OpenAlex,Q5,https://openalex.org/W2984597044,10.1002/ecs2.2943,"Geographic isolation, pollination syndromes, and pollinator generalization in HimalayanRoscoeaspp. (Zingiberaceae)",2019,Babu Ram Paudel; André Keßler; Mani R. Shrestha; Jian‐Li Zhao; Qingjun Li,Ecosphere,https://doi.org/10.1002/ecs2.2943,2026-09-25
OpenAlex,Q5,https://openalex.org/W2143850439,10.1111/j.1469-8137.2011.04013.x,Pollinators cause stronger selection than herbivores on floral traits inLobelia cardinalis(Lobeliaceae),2012,Magdalena P. Bartkowska; Mark O. Johnston,New Phytologist,https://doi.org/10.1111/j.1469-8137.2011.04013.x,2026-09-25
OpenAlex,Q5,https://openalex.org/W4402018188,10.1186/s12870-024-05495-6,Genotypic variation in blueberry flower morphology and nectar reward content affects pollinator attraction in a diverse breeding population,2024,Juliana Cromie; John J. Ternest; Andrew P. Komatz; Paul Adunola; Camila Ferreira Azevedo; Rachel E. Mallinger; Patricio Muńoz,BMC Plant Biology,https://doi.org/10.1186/s12870-024-05495-6,2026-09-25
OpenAlex,Q5,https://openalex.org/W3202315257,10.1016/j.agee.2021.107648,Supporting wild pollinators in agricultural landscapes through targeted legume mixtures,2021,Lorna J. Cole; John A. Baddeley; Duncan Robertson; K. Topp; Robin L. Walker; Christine A. Watson,Agriculture Ecosystems & Environment,https://doi.org/10.1016/j.agee.2021.107648,2026-09-25
OpenAlex,Q5,https://openalex.org/W2124592271,10.1371/journal.pone.0043869,Nectar Theft and Floral Ant-Repellence: A Link between Nectar Volume and Ant-Repellent Traits?,2012,Gavin A. Ballantyne; Pat G. Willmer,PLoS ONE,https://doi.org/10.1371/journal.pone.0043869,2026-09-25
OpenAlex,Q5,https://openalex.org/W3012252485,10.1042/etls20190118,A primer of host-plant specialization in bees,2020,Claus Rasmussen; Michael S. Engel; Nicolas J. Vereecken,Emerging Topics in Life Sciences,https://doi.org/10.1042/etls20190118,2026-09-25
OpenAlex,Q5,https://openalex.org/W2087164410,10.4257/oeco.2010.1401.03,BEYOND HUMMINGBIRD-FLOWERS: THE OTHER SIDE OF ORNITHOPHILY IN THE NEOTROPICS,2010,Marcia Alexandra Rocca; Marlies Sazima,Oecologia Australis,https://doi.org/10.4257/oeco.2010.1401.03,2026-09-25
OpenAlex,Q5,https://openalex.org/W4388754398,10.21203/rs.3.rs-3610291/v1,Overfertilization alters the ecological interactions and floral morphology in peri-urban environment,2023,Gabriel A. Brito Vera; Ximena Margarita Torres Calderón; Fernánda Pérez,Research Square,http://dx.doi.org/10.21203/rs.3.rs-3610291/v1,2026-09-25
OpenAlex,Q5,https://openalex.org/W4289313472,10.1007/s00248-022-02078-6,Nectar-Inhabiting Bacteria Affect Olfactory Responses of an Insect Parasitoid by Altering Nectar Odors,2022,Antonino Cusumano; P. Bella; Ezio Peri; Michael Rostás; Salvatore Guarino; Bart Lievens; Stefano Colazza,Microbial Ecology,https://doi.org/10.1007/s00248-022-02078-6,2026-09-25
OpenAlex,Q5,https://openalex.org/W3185466267,10.1111/1365-2435.13886,"Evolutionary and ecological factors structure a plant–bumblebee network in a biodiversity hotspot, the Himalaya–Hengduan Mountains",2021,Huan Liang; Yanhui Zhao; Nicole E. Rafferty; Zong‐Xin Ren; Li Zhong; Hai‐Dong Li; De-Zhu Li; Hong Wang,Functional Ecology,https://doi.org/10.1111/1365-2435.13886,2026-09-25
OpenAlex,Q5,https://openalex.org/W1981014188,10.1371/journal.pone.0041121,"Total Control – Pollen Presentation and Floral Longevity in Loasaceae (Blazing Star Family) Are Modulated by Light, Temperature and Pollinator Visitation Rates",2012,Tilo Henning; Maximilian Weigend,PLoS ONE,https://doi.org/10.1371/journal.pone.0041121,2026-09-25
OpenAlex,Q5,https://openalex.org/W2001483562,10.1590/s0100-84042011000200008,"Fenologia reprodutiva, biologia floral e polinização de Allamanda blanchetii, uma Apocynaceae endêmica da Caatinga",2011,Lenyneves Duarte Alvino de Araújo; Zelma Glebya Maciel Quirino; Isabel Cristina Machado,Revista Brasileira de Botânica,https://doi.org/10.1590/s0100-84042011000200008,2026-09-25
OpenAlex,Q5,https://openalex.org/W2137005676,10.1093/aob/mcr008,Reproductive biology of Abolboda pulchella and A. poarchon (Xyridaceae: Poales),2011,Aline Oriani; Vera Lúcia Scatena,Annals of Botany,https://doi.org/10.1093/aob/mcr008,2026-09-25
OpenAlex,Q5,https://openalex.org/W3023611284,10.1111/1365-2435.13581,To bee or not to bee: The ‘raison d'être’ of toxic secondary compounds in the pollen of Boraginaceae,2020,Vincent Trunz; Matteo A. Lucchetti; Dimitri Bénon; Achik Dorchin; Gaylord A. Desurmont; Christina Kast; Sergio Rasmann; Gaétan Glauser; Christophe Praz,Functional Ecology,https://doi.org/10.1111/1365-2435.13581,2026-09-25
OpenAlex,Q5,https://openalex.org/W2959563871,10.26786/1920-7603(2019)532,Plant-pollinator interactions in East Asia: a review,2019,Daichi Funamoto,Journal of Pollination Ecology,https://doi.org/10.26786/1920-7603(2019)532,2026-09-25
OpenAlex,Q5,https://openalex.org/W2150266365,10.2174/1874213001003040001,How Foraging Behaviour and Resource Partitioning Can Drive the Evolution of Flowers and the Structure of Pollination Networks,2010,Miguel Angel Rodríguez-Gironés; Luis Gerardo Samaniego Santamaría,The Open Ecology Journal,https://doi.org/10.2174/1874213001003040001,2026-09-25
OpenAlex,Q5,https://openalex.org/W2277884739,10.1007/s00709-015-0902-6,Floral nectar production and carbohydrate composition and the structure of receptacular nectaries in the invasive plant Bunias orientalis L. (Brassicaceae),2015,Bożena Denisow; Marzena Masierowska; Sebastian Antoń,PROTOPLASMA,https://doi.org/10.1007/s00709-015-0902-6,2026-09-25
OpenAlex,Q5,https://openalex.org/W3026332588,10.1101/2020.05.19.104968,Fungi are more dispersal limited than bacteria among flowers,2020,Rachel Lee Vannette; Marshall S. McMunn; Griffin W. Hall; Tobias G. Mueller; Ivan Munkres; Douglas Perry,bioRxiv (Cold Spring Harbor Laboratory),https://doi.org/10.1101/2020.05.19.104968,2026-09-25
OpenAlex,Q5,https://openalex.org/W2803766558,,"The tactic and floral constancy of foraging bumblebees: pure legitimate foragers, pure nectar-robbers, and mixed tactic individuals visiting one or more host species",2017,Karen Wang,UA Campus Repository (The University of Arizona),http://hdl.handle.net/10150/626802,2026-09-25
OpenAlex,Q5,https://openalex.org/W3106763223,10.3390/plants9121645,"Tools to Tie: Flower Characteristics, VOC Emission Profile, and Glandular Trichomes of Two Mexican Salvia Species to Attract Bees",2020,Claudia Giuliani; Manuela Giovanetti; Daniela Lupi; Marco Palamara Mesiano; Renata Barilli; Roberta Ascrizzi; Guido Flamini; Gelsomina Fico,Plants,https://doi.org/10.3390/plants9121645,2026-09-25
OpenAlex,Q5,https://openalex.org/W4400241702,10.1111/jipb.13731,Lethal effects of tea‐oil Camellia on honeybee larvae due to pollen toxicity,2024,C. X. Zhang; Hui‐Hui Feng; Yalei Liu; Shuang‐Quan Huang,Journal of Integrative Plant Biology,https://doi.org/10.1111/jipb.13731,2026-09-25
OpenAlex,Q5,https://openalex.org/W954830938,10.7282/t361120h,Flower Morphology Influences Pollinator Community with Implications for Cross-Pollination: Observations in Rabbiteye Blueberry (Vaccinium ashei Reade),2014,Shelley R. Rogers; David R. Tarpy; Hannah Joy Burrack,,http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.927.4922,2026-09-25
OpenAlex,Q5,https://openalex.org/W3216679355,10.1016/j.agee.2021.107754,Annual flower strips and honeybee hive supplementation differently affect arthropod guilds and ecosystem services in a mass-flowering crop,2021,Chloé Aline Raderschall; Ola Lundin; Sandra Lindström; Riccardo Bommarco,Agriculture Ecosystems & Environment,https://doi.org/10.1016/j.agee.2021.107754,2026-09-25
OpenAlex,Q5,https://openalex.org/W2618142578,10.26786/1920-7603(2017)421,"Contrasting pollination efficiency and effectiveness among flower visitors of Malva sylvestris, Borago officinalis and Onobrychis viciifolia",2017,Anna Gorenflo; Tim Diekötter; Mark van Kleunen; Volkmar Wolters; Frank Jauker,Journal of Pollination Ecology,https://doi.org/10.26786/1920-7603(2017)421,2026-09-25
OpenAlex,Q5,https://openalex.org/W3209382321,10.3390/plants10112315,Floral Nectar Chemistry in Orchids: A Short Review and Meta-Analysis,2021,Emilia Brzosko; Paweł Mirski,Plants,https://doi.org/10.3390/plants10112315,2026-09-25
OpenAlex,Q5,https://openalex.org/W4394761049,10.1093/aob/mcae057,The effect of global change on the expression and evolution of floral traits,2024,Samantha Day Briggs; Jill T. Anderson,Annals of Botany,https://doi.org/10.1093/aob/mcae057,2026-09-25
OpenAlex,Q5,https://openalex.org/W4321196219,10.1016/j.agee.2023.108410,"Wild plants in hedgerows and weeds in crop fields are important floral resources for wild flower-visiting insects, independently of the presence of intercrops",2023,Stéphanie Aviron; Tina E. Berry; D. Leroy; Gérard Savary; Audrey Alignier,Agriculture Ecosystems & Environment,https://doi.org/10.1016/j.agee.2023.108410,2026-09-25
OpenAlex,Q5,https://openalex.org/W3185763802,10.1002/ajb2.1700,Incomplete reproductive isolation and low genetic differentiation despite floral divergence across varying geographic scales in Castilleja,2021,Katherine E. Wenzell; Angela McDonnell; Norman J. Wickett; Jeremie Benjamin Fant; Krissa A. Skogen,American Journal of Botany,https://doi.org/10.1002/ajb2.1700,2026-09-25
OpenAlex,Q5,https://openalex.org/W3155051173,10.3390/f12040452,Pollination Contribution Differs among Insects Visiting Cardiocrinum cordatum Flowers,2021,Riko Komamura; Kohei Koyama; Takeo Yamauchi; Yasuo Konno; Lingshuang Gu,Forests,https://doi.org/10.3390/f12040452,2026-09-25
OpenAlex,Q5,https://openalex.org/W2159420147,10.1093/aobpla/plv019,Rainwater in cupulate bracts repels seed herbivores in a bumblebee-pollinated subalpine flower,2015,Shi‐Guo Sun; Shuang‐Quan Huang,AoB Plants,https://doi.org/10.1093/aobpla/plv019,2026-09-25
OpenAlex,Q5,https://openalex.org/W2983184682,10.1002/ajb2.1372,Genotype‐specific effects of ericoid mycorrhizae on floral traits and reproduction in Vaccinium corymbosum,2019,Alison K. Brody; Benjamin F. Waterman; Taylor H. Ricketts; Allyson L. Degrassi; Jonathan B. González; Jeanne M. Harris; Leif L. Richardson,American Journal of Botany,https://doi.org/10.1002/ajb2.1372,2026-09-25
OpenAlex,Q5,https://openalex.org/W2905488943,10.4257/oeco.2018.2204.03,COMO AS ABELHAS PERCEBEM AS FLORES E POR QUE ISTO É IMPORTANTE?,2018,Lílian Rodrigues Ferreira de Melo; Bárbara Matos da Cunha Guimarães; Gudryan Jackson Barônio; Larissa Chagas de Oliveira; Renan Oliveira Alves Cardoso Kobal; Thayane Nogueira Araújo; Francismeire Jane Telles,Oecologia Australis,https://doi.org/10.4257/oeco.2018.2204.03,2026-09-25
OpenAlex,Q5,https://openalex.org/W2153472762,10.11609/jott.o2337.1432-6,Floral and reproductive biology of Sarpagandha Rauvolfia serpentina (Gentianales: Apocynaceae) in semi-arid environment of India,2011,Ram Chander Sihag; Nidhi Wadhwa,Journal of Threatened Taxa,https://doi.org/10.11609/jott.o2337.1432-6,2026-09-25
OpenAlex,Q5,https://openalex.org/W4389606339,10.1111/ecog.06735,Citizen science data reveal altitudinal movement and seasonal ecosystem use by hummingbirds in the Andes Mountains,2023,Cristina Rueda‐Uribe; Leonel Herrera‐Alsina; Lesley T. Lancaster; Isabella Capellini; Kara K S Layton; Justin M. J. Travis,Ecography,https://doi.org/10.1111/ecog.06735,2026-09-25
OpenAlex,Q5,https://openalex.org/W4316040223,10.1111/1442-1984.12399,Comparative nectar dynamics in four ornithophilous Melocactus (Cactaceae) species in a seasonally dry tropical forest,2023,Alexsandro Bezerra‐Silva; Sinzinando Albuquerque‐Lima; Tarcila de Lima Nadia; Isabel Cristina Machado; Lígia Silveira Funch,Plant Species Biology,https://doi.org/10.1111/1442-1984.12399,2026-09-25
OpenAlex,Q5,https://openalex.org/W2836494528,10.1016/j.sajb.2018.06.011,The functional role of the keel crest in Polygala myrtifolia (Polygalaceae) and its effects on pollinator visitation success,2018,Celeste de Kock; Corneile Minnaar; Klaus Lunau; Petra Wester; Christian Verhoeven; Melissa Jane Schulze; Matilda Rose Randle; Craig Robson; R.H. Bolus; Bruce C Anderson,South African Journal of Botany,https://doi.org/10.1016/j.sajb.2018.06.011,2026-09-25
OpenAlex,Q5,https://openalex.org/W3132946444,10.1093/cz/zoab015,Florivory by the occupants of phytotelmata in flower parts can decrease host plant fecundity,2021,Caio César Corrêa Missagia; Maria Alice S. Alves,Current Zoology,https://doi.org/10.1093/cz/zoab015,2026-09-25
OpenAlex,Q5,https://openalex.org/W2122733790,10.3732/ajb.1100295,The effect of mammalian herbivory on inflorescence architecture in ornithophilous Babiana (Iridaceae): Implications for the evolution of a bird perch,2012,Caroli de Waal; Spencer C. H. Barrett; Bruce C Anderson,American Journal of Botany,https://doi.org/10.3732/ajb.1100295,2026-09-25
OpenAlex,Q5,https://openalex.org/W4394722094,10.1002/ece3.11223,We know very little about pollination in the Platanthera Rich (Orchidaceae: Orchidoideae),2024,Jasmine K. Janes; Genevieve E. van der Voort; Dezene P.W. Huber,Ecology and Evolution,https://doi.org/10.1002/ece3.11223,2026-09-25
OpenAlex,Q5,https://openalex.org/W4280525327,10.1002/ajb2.16001,Architectural effects regulate resource allocation within the inflorescences with nonlinear blooming patterns,2022,Hao Wang; Zhiqiang Zhang; Bo Zhang; Liping Wang; Wen Guo; Ye Fang; Qingjun Li,American Journal of Botany,https://doi.org/10.1002/ajb2.16001,2026-09-25
OpenAlex,Q5,https://openalex.org/W2968486273,10.1111/nph.16119,A century of pollination success revealed by herbarium specimens of seed pods,2019,Yuan‐Wen Duan; Haibao Ren; Tao Li; Lin‐Lin Wang; Zhiqiang Zhang; Yanli Tu; Yongping Yang,New Phytologist,https://doi.org/10.1111/nph.16119,2026-09-25
